"customer_id","checkout_system","device","country","gender","purchases","spent"
13106,"new","computer","USA","M",5,1764.23
73011,"new","computer","GBR","F",4,1825.91
36369,"new","mobile","USA","F",4,1726.37
85890,"old","mobile","DEU","F",4,2405.18
5763,"new","mobile","USA","F",3,1051.63
79954,"old","mobile","TUR","M",3,2202.67
77575,"old","computer","AUS","F",3,1704.02
19441,"old","mobile","USA","F",4,984.79
64951,"new","mobile","FRA","F",4,1390.38
11367,"new","mobile","USA","F",4,4523.67
37120,"new","mobile","BRA","M",3,2150.9
59715,"old","computer","BRA","M",4,3362.66
5164,"old","mobile","GBR","F",3,3178.17
84021,"new","mobile","USA","M",3,2010.72
35932,"old","mobile","CAN","F",6,6890.67
34236,"new","computer","TUR","F",4,1908.52
38136,"old","computer","TUR","F",4,2122
56948,"new","mobile","USA","M",4,1637.31
16969,"old","computer","MEX","M",4,4045.61
32964,"old","computer","GBR","M",4,3698.03
75091,"old","computer","TUR","F",3,2229.48
7935,"old","computer","ESP","M",3,2954.69
1412,"new","mobile","USA","M",4,4123.11
10437,"new","computer","DEU","M",7,2484.68
9813,"old","computer","USA","F",4,1152.65
81680,"old","mobile","MEX","M",4,1693.58
20825,"old","mobile","USA","F",2,431.55
42898,"old","mobile","BRA","F",4,3538.15
97807,"new","mobile","FRA","M",6,2145.46
57445,"new","mobile","GBR","M",5,2028.01
35908,"new","mobile","BRA","M",2,1881.88
98926,"old","computer","MEX","F",4,2673.6
57140,"new","computer","USA","F",4,997.28
84482,"old","computer","USA","F",2,502.18
15058,"new","mobile","ESP","F",4,609.3
48662,"old","computer","BRA","F",4,1584.74
75355,"new","mobile","USA","F",4,726.93
11351,"new","computer","BRA","F",3,1201.03
74553,"new","mobile","MEX","M",1,1565.48
49966,"old","mobile","TUR","F",4,1821.07
85218,"old","computer","MEX","M",4,4965.29
77191,"old","mobile","USA","M",3,552.72
78427,"old","computer","TUR","F",3,981.28
78511,"old","computer","BRA","M",5,1568.83
37497,"old","mobile","GBR","F",4,1264.17
77000,"new","mobile","MEX","M",3,877.15
88778,"new","mobile","CAN","F",2,1263.4
13502,"new","mobile","DEU","F",4,2250.64
16876,"old","computer","AUS","F",3,1191.94
96335,"new","mobile","MEX","F",3,5429.22
55704,"new","mobile","GBR","M",4,4036.08
34881,"old","computer","DEU","M",4,1842.23
79298,"new","computer","FRA","M",2,2977.94
88428,"new","computer","USA","F",2,1962.43
60754,"new","mobile","BRA","F",5,930.93
38771,"new","mobile","FRA","F",4,3788.26
39824,"new","mobile","USA","F",4,4626.58
88948,"old","mobile","MEX","F",2,1137.42
96149,"new","mobile","USA","F",4,2430.65
68609,"old","computer","MEX","F",3,1482.16
99174,"old","computer","BRA","F",3,2304.88
98432,"old","computer","GBR","M",2,656.85
5116,"old","mobile","ESP","F",2,3181.04
50585,"old","mobile","BRA","M",4,2289.43
13727,"old","mobile","DEU","F",4,2189.11
77581,"new","mobile","USA","F",3,1101.36
32573,"new","mobile","BRA","M",5,1362.82
21531,"new","mobile","MEX","F",4,1419.26
26944,"old","mobile","USA","M",4,468.13
98790,"old","mobile","MEX","F",2,2653.5
28964,"new","computer","USA","F",4,1363.94
3259,"old","mobile","TUR","M",4,2007.95
2592,"new","computer","FRA","M",4,2479.66
24649,"new","computer","TUR","M",3,3335.53
46804,"new","computer","USA","M",5,1158.34
10096,"old","computer","MEX","F",3,1625.64
75991,"new","mobile","BRA","M",3,3320.11
3056,"old","computer","USA","M",2,604.58
65694,"new","computer","MEX","F",3,1208.5
66679,"old","mobile","USA","F",4,369.37
73271,"old","computer","GBR","F",4,2756.51
73936,"old","mobile","MEX","F",4,2239.69
67551,"new","computer","BRA","F",3,4553.62
87112,"new","mobile","CAN","M",4,2507.9
58977,"old","mobile","BRA","F",3,1776.64
20541,"old","computer","TUR","F",3,2327.65
44491,"old","computer","USA","M",4,1616.99
40197,"new","mobile","CAN","M",4,2007.02
52552,"old","computer","DEU","F",4,1132.07
11262,"new","computer","BRA","F",2,2103.48
32516,"old","computer","USA","F",4,1487.6
76399,"new","mobile","USA","M",4,3607.9
55884,"new","computer","CAN","F",1,852.44
45082,"old","mobile","BRA","M",3,1636.06
11228,"new","mobile","USA","F",3,2066.66
57834,"old","mobile","GBR","F",3,2026.51
11495,"old","mobile","USA","F",4,2471.58
93890,"old","mobile","GBR","M",4,2255.21
60143,"old","mobile","FRA","F",3,3359.86
65821,"new","mobile","DEU","F",2,2789.92
29556,"new","computer","BRA","F",4,951.55
23290,"new","mobile","USA","F",4,838.17
98538,"new","mobile","USA","M",4,2296.42
6773,"old","mobile","GBR","F",4,1512.43
31223,"old","computer","USA","F",3,1123.44
29867,"old","computer","USA","M",4,3430.03
58052,"new","mobile","BRA","F",5,3039.41
4656,"old","computer","MEX","M",3,96.36
38604,"new","mobile","BRA","M",4,2116.31
82609,"new","mobile","USA","M",4,4346.9
84213,"new","mobile","CAN","F",2,2432.66
27442,"old","computer","BRA","F",3,2300.32
59642,"new","computer","DEU","M",4,1843.25
53295,"old","mobile","MEX","M",3,1631.45
53453,"new","computer","MEX","F",6,929.57
3801,"old","mobile","USA","F",4,1731.86
49499,"old","computer","BRA","F",5,5109.16
22249,"old","mobile","ESP","F",4,2056.67
77609,"old","computer","USA","F",3,5247.3
80544,"new","mobile","DEU","F",4,2785.81
33390,"old","computer","DEU","F",5,892.94
27195,"old","computer","BRA","F",4,2732.98
14012,"old","computer","BRA","F",5,2532.49
58015,"old","mobile","TUR","M",2,1194.97
7008,"new","computer","GBR","M",3,3839.35
7184,"new","mobile","TUR","M",5,2178.09
72106,"new","computer","USA","F",3,3099.99
77654,"new","mobile","USA","M",4,5559.27
64214,"old","computer","BRA","M",5,1827.53
35806,"new","mobile","BRA","F",3,3664.12
72244,"old","mobile","FRA","F",4,4085.33
65399,"old","computer","MEX","M",5,2411.43
7384,"new","computer","BRA","M",5,477.95
15141,"new","computer","DEU","M",4,4407.16
33987,"new","computer","USA","M",3,2539.44
70811,"old","computer","USA","M",4,1417.82
24476,"new","mobile","BRA","F",4,976.64
1617,"new","computer","DEU","F",3,1019.33
30546,"old","computer","DEU","F",6,2886.13
15576,"new","mobile","USA","F",5,5419.73
19408,"new","mobile","GBR","M",1,2616.93
16326,"old","computer","ESP","F",3,408.55
25489,"new","computer","BRA","F",3,3721.12
78087,"old","computer","BRA","F",2,3784.64
28439,"new","computer","ESP","F",3,2281.77
6301,"new","computer","USA","M",3,812.89
29520,"old","mobile","BRA","F",3,1624.63
70422,"new","computer","USA","F",3,979.04
12022,"new","computer","DEU","M",2,1413.27
72495,"old","computer","USA","F",3,2757.48
66043,"old","mobile","BRA","M",3,4051.46
24128,"old","computer","BRA","F",4,2034.16
67858,"new","mobile","MEX","M",5,794.4
78379,"old","computer","CAN","M",2,4168.84
61318,"new","mobile","USA","M",3,2195.32
48750,"new","computer","USA","M",5,1796
65213,"new","mobile","USA","M",3,2312.66
90474,"old","computer","MEX","F",5,2213.26
12595,"old","mobile","BRA","M",4,1641.77
45349,"old","computer","AUS","M",4,2129.79
10468,"new","mobile","USA","F",5,2598.93
89831,"old","computer","MEX","M",1,2791.73
83348,"new","mobile","USA","M",4,1079.2
29807,"old","mobile","BRA","M",4,2372.68
59076,"new","computer","GBR","F",4,286.93
15619,"old","mobile","DEU","F",6,2359.67
91695,"new","mobile","DEU","M",5,2604.74
58103,"old","mobile","DEU","F",2,3153.21
16523,"new","computer","MEX","F",3,2169.08
83871,"old","computer","USA","F",4,2023.68
98379,"old","mobile","DEU","F",3,2061.72
12987,"old","computer","BRA","F",3,2998.3
24233,"old","computer","FRA","F",4,1207.48
69169,"new","computer","MEX","M",4,1899.24
27592,"old","computer","DEU","M",4,964.29
1699,"old","mobile","USA","M",3,891
58397,"old","computer","USA","M",3,1640.15
63074,"new","mobile","USA","F",5,2321.08
42886,"old","computer","USA","M",3,4075.67
98330,"new","mobile","USA","F",3,1526.67
73649,"old","mobile","FRA","M",4,330.43
72643,"old","computer","BRA","M",3,2619.47
4086,"new","computer","FRA","F",4,3724.21
36643,"old","mobile","USA","M",6,6159.57
57943,"old","computer","MEX","F",3,873.46
54556,"new","computer","USA","M",2,778.42
17418,"old","mobile","USA","M",3,3361.28
40672,"old","mobile","MEX","F",5,2610.07
40293,"new","computer","TUR","M",3,2398.43
70448,"old","mobile","USA","M",3,1959.3
21602,"new","computer","DEU","M",5,2817.7
47718,"old","mobile","USA","M",3,3051.23
86592,"new","mobile","USA","M",2,1051.88
36888,"old","mobile","GBR","M",3,553.96
90327,"old","mobile","USA","F",5,1193.95
2057,"new","mobile","CAN","F",4,2152.92
60910,"old","computer","FRA","M",4,1419.72
33611,"old","mobile","BRA","M",3,2475.8
83163,"new","computer","USA","M",5,1155.99
8215,"old","computer","USA","F",5,1180.33
73084,"new","mobile","TUR","F",3,2902.51
71922,"new","mobile","USA","M",3,932.18
22237,"new","mobile","MEX","M",3,3354.33
62986,"new","mobile","BRA","F",4,1443.57
48653,"new","computer","BRA","M",2,1907.8
87191,"new","computer","MEX","M",3,3970.6
6107,"old","computer","CAN","M",6,1504.28
95477,"old","mobile","AUS","F",4,1640.02
89464,"new","mobile","TUR","M",5,2798.48
9479,"new","mobile","BRA","M",4,4482.89
26529,"new","mobile","AUS","M",3,93.72
342,"new","computer","AUS","M",3,2005.96
54525,"old","computer","BRA","F",5,2113.05
4930,"new","mobile","USA","M",3,3430.42
18806,"new","mobile","USA","F",4,752.77
54047,"new","computer","ESP","F",4,4052.49
40159,"new","computer","USA","M",3,2061.34
90430,"new","computer","DEU","M",3,3110.53
75225,"old","computer","DEU","M",4,2088.12
30272,"old","computer","BRA","F",5,2232.95
49240,"new","computer","USA","F",4,658.61
79115,"old","mobile","FRA","M",4,1655.72
51599,"old","computer","MEX","F",4,1566.52
83012,"new","computer","ESP","F",4,2861.18
52253,"new","mobile","MEX","F",3,1705.66
43839,"new","computer","MEX","M",2,755.87
55691,"new","computer","DEU","F",5,824.05
64187,"old","mobile","ESP","F",3,2525.82
31797,"new","mobile","BRA","M",6,4145.27
71049,"new","mobile","BRA","F",4,3206.97
63863,"new","computer","BRA","M",5,1346.65
90203,"old","mobile","USA","M",3,1175
75028,"new","mobile","GBR","F",3,3158.07
14658,"old","mobile","TUR","M",4,1819.79
3332,"new","computer","ESP","M",4,1020.75
9773,"old","computer","USA","M",3,1272.84
6617,"old","mobile","BRA","M",2,639.4
97286,"old","computer","BRA","F",3,3290.69
69784,"old","mobile","BRA","F",3,690.68
30571,"new","mobile","FRA","M",3,3898.74
71029,"new","computer","USA","M",4,3688.97
7394,"old","mobile","USA","M",4,2425.72
24056,"old","mobile","MEX","F",2,2077.38
92645,"old","mobile","TUR","F",4,1570.85
28341,"new","mobile","USA","M",5,3062.68
66298,"new","mobile","DEU","M",3,4610.46
19655,"new","computer","ESP","M",3,4389.34
96403,"old","mobile","BRA","F",3,400.59
45597,"old","computer","BRA","F",5,2006.79
87903,"new","mobile","ESP","F",3,3141.81
12762,"new","mobile","USA","F",5,2250.63
57615,"new","mobile","TUR","F",5,3635.41
98120,"new","computer","BRA","M",3,1109.51
43851,"new","computer","BRA","M",3,1736.43
54122,"old","computer","MEX","M",4,346.49
30507,"new","mobile","AUS","M",3,905.36
75490,"new","mobile","BRA","F",4,4776.54
28909,"old","computer","USA","M",4,39.14
19848,"new","computer","USA","F",5,2589.36
56843,"new","mobile","USA","F",4,1697.22
40744,"old","computer","USA","F",3,2149.18
16353,"new","computer","USA","M",4,904.56
75222,"new","computer","USA","M",5,2260.06
94132,"new","mobile","BRA","F",4,1011.15
64825,"new","mobile","BRA","M",3,1975.68
70548,"old","computer","GBR","M",4,972.77
68769,"old","mobile","USA","M",4,2148.42
42703,"new","computer","MEX","M",3,902.41
44292,"old","mobile","GBR","F",4,2955.7
9401,"new","computer","DEU","M",5,563.72
23731,"new","mobile","CAN","M",4,5056.93
23592,"new","computer","CAN","M",3,1282.92
36245,"old","computer","MEX","F",4,5011.08
54488,"old","computer","ESP","M",1,2381.91
36033,"new","mobile","BRA","M",5,434
9554,"new","mobile","BRA","F",3,1882.68
81653,"old","mobile","USA","M",6,2785.96
21232,"new","computer","USA","M",4,2298.55
67259,"new","computer","USA","M",3,3202.52
2886,"new","mobile","USA","F",3,2436.4
94210,"new","computer","TUR","M",4,3345.19
12168,"new","mobile","USA","F",4,396.52
34591,"old","computer","TUR","F",4,4391.91
2220,"old","computer","GBR","M",4,2540.89
1941,"old","computer","USA","F",5,4305.56
15814,"old","computer","CAN","F",3,1813.62
83067,"old","mobile","FRA","F",5,881.19
14821,"old","mobile","USA","M",2,1388.33
80047,"new","computer","DEU","F",3,928.99
80980,"old","computer","GBR","M",4,1413.74
92655,"old","computer","BRA","M",4,2332.8
98188,"new","computer","MEX","F",4,3504.71
78586,"new","mobile","USA","M",3,574.25
15980,"old","mobile","AUS","F",2,327.33
30256,"old","mobile","TUR","F",5,3421.42
65841,"new","mobile","USA","M",4,3975.43
29331,"new","mobile","USA","F",5,1281.16
21660,"new","mobile","USA","F",4,3422.02
37429,"old","computer","BRA","F",3,2495.2
71284,"old","computer","USA","F",3,780.28
47488,"old","mobile","MEX","M",5,2154.31
63760,"old","mobile","GBR","M",3,3481.68
39347,"old","computer","TUR","M",4,3242.25
25801,"old","computer","USA","M",5,373.17
89980,"new","mobile","BRA","F",3,1555.24
4015,"new","computer","AUS","F",3,2886.06
54371,"new","mobile","BRA","M",4,1512.41
97586,"new","computer","BRA","M",2,1399.4
27981,"old","computer","BRA","F",5,1694.62
14863,"new","computer","MEX","F",4,3664.87
23979,"old","computer","ESP","M",3,975.37
77673,"new","mobile","BRA","F",2,2276.34
257,"old","computer","USA","F",4,3829.95
32536,"new","mobile","TUR","M",3,3197.54
73645,"new","mobile","FRA","F",3,1222.66
34693,"new","mobile","DEU","M",4,5091.01
43030,"new","computer","BRA","M",4,3276.14
40435,"old","mobile","TUR","M",3,803.74
42375,"old","mobile","BRA","F",4,1009.2
35940,"new","computer","USA","M",5,1133.06
48490,"new","mobile","USA","F",3,2998.23
91866,"new","computer","AUS","F",4,2233.9
20047,"old","mobile","FRA","M",4,1375.34
71719,"new","computer","ESP","F",4,1209.93
91007,"new","mobile","BRA","M",4,3606.53
59,"old","computer","USA","F",4,2629.71
50018,"new","computer","TUR","F",2,1500.16
23826,"new","computer","GBR","F",4,1448.06
91253,"old","computer","USA","F",3,1380.39
78005,"old","computer","TUR","M",4,1287.03
61455,"new","computer","MEX","F",4,2216.68
60920,"new","computer","USA","M",3,1216.82
35665,"new","mobile","BRA","F",2,1551.26
23433,"new","mobile","ESP","M",3,1743.56
25237,"new","mobile","USA","M",5,1009.4
37020,"old","computer","DEU","M",5,2484.91
42432,"new","mobile","USA","M",6,1993.72
84916,"new","computer","USA","F",4,2083.1
73764,"new","mobile","CAN","F",4,1103.6
17684,"old","computer","USA","F",5,173.72
5807,"old","mobile","BRA","F",4,1107.73
90762,"new","computer","BRA","M",3,945.14
34629,"old","mobile","FRA","F",3,3396.93
40937,"new","mobile","USA","M",3,1575.26
80214,"old","computer","MEX","M",3,2482.71
58699,"new","computer","USA","F",6,2542.72
95295,"new","computer","BRA","F",4,619.74
36425,"new","computer","BRA","F",3,1386.58
66107,"new","mobile","USA","M",1,2063.62
82098,"new","computer","BRA","M",3,1538.66
12066,"new","computer","DEU","F",2,2085.73
89190,"old","mobile","MEX","F",3,771.14
37237,"new","mobile","USA","M",5,2866.12
83320,"new","computer","USA","F",6,2536.45
92340,"new","mobile","TUR","F",2,1145.6
43761,"old","mobile","MEX","M",3,4549.25
37538,"new","computer","DEU","M",5,4190.48
77702,"old","mobile","TUR","M",5,2169.92
81184,"old","computer","BRA","F",3,5100.25
62059,"old","mobile","USA","M",3,581.49
14742,"old","mobile","USA","M",4,3400.35
31758,"old","computer","FRA","M",5,3325.89
74094,"old","mobile","USA","F",2,954.96
36503,"old","computer","USA","F",4,978.29
63709,"old","computer","MEX","F",2,1563.55
54039,"old","mobile","BRA","M",4,2966.46
51430,"new","mobile","GBR","M",3,423.85
4880,"new","computer","BRA","F",2,2034.35
47227,"old","mobile","USA","M",5,2304.89
58834,"old","mobile","ESP","F",3,1570.08
90461,"old","computer","USA","F",4,1584.05
10956,"new","mobile","TUR","F",5,1713.12
93759,"old","mobile","MEX","M",4,630.82
37928,"new","mobile","USA","M",3,2855.65
54661,"new","computer","USA","F",2,1011.95
23640,"old","mobile","BRA","F",4,1061.18
10069,"old","mobile","BRA","F",2,2378.56
63087,"old","computer","MEX","M",5,821.74
11679,"new","computer","AUS","F",5,1864.41
36112,"new","mobile","GBR","M",3,2052.64
83085,"new","computer","TUR","M",3,3723.25
45818,"new","mobile","USA","M",3,2184.93
95011,"new","mobile","BRA","F",4,2913.33
32651,"new","computer","GBR","F",5,3719.98
82298,"new","mobile","USA","F",5,4270.39
90765,"old","mobile","MEX","M",3,4126.09
28417,"new","mobile","USA","F",4,2239.41
95297,"old","mobile","USA","F",4,1885.61
3080,"new","computer","CAN","M",4,2982.1
49426,"new","mobile","FRA","M",4,2445.5
87421,"old","computer","DEU","M",5,741.78
39140,"old","mobile","USA","M",4,2422.98
20149,"new","mobile","BRA","F",4,3007.5
4085,"old","mobile","BRA","F",4,19.57
79845,"new","computer","ESP","F",5,978.74
55965,"new","computer","USA","F",4,3136.43
53089,"new","mobile","USA","F",5,1953.14
96057,"old","mobile","USA","F",3,1939.26
88180,"old","computer","DEU","F",2,2799.18
28727,"new","computer","TUR","M",6,4729.74
10235,"old","computer","USA","F",5,111.8
74217,"new","mobile","ESP","F",5,783.75
78901,"new","computer","BRA","F",3,1938.88
7644,"new","computer","MEX","F",2,332.08
53873,"new","computer","DEU","M",3,3684.4
70619,"new","computer","USA","F",4,3315.37
2471,"new","mobile","MEX","M",3,2733.45
66909,"new","computer","TUR","M",5,3649.22
76588,"old","computer","USA","F",2,3327.54
8709,"new","mobile","USA","M",3,633.12
65905,"old","mobile","BRA","M",4,3784.1
31752,"old","computer","USA","F",4,661.78
23932,"new","computer","GBR","M",5,3564.77
11925,"new","mobile","USA","M",3,750.16
84675,"new","computer","USA","F",4,2789.6
41331,"new","computer","BRA","F",3,4815.82
6287,"old","mobile","FRA","M",4,1817.11
9594,"new","computer","FRA","M",3,3039.49
89181,"new","computer","ESP","F",2,1102.48
98732,"new","computer","CAN","M",4,1790.19
99718,"new","mobile","USA","M",4,3152.32
55730,"old","mobile","BRA","F",4,410.96
91517,"new","computer","DEU","M",3,1215.25
44422,"new","mobile","FRA","F",4,141.23
30259,"new","mobile","BRA","M",4,3203.19
28375,"new","computer","MEX","F",4,1699.58
55775,"old","mobile","MEX","M",3,3750.82
96333,"new","mobile","USA","M",2,3915.06
23568,"new","mobile","MEX","F",4,1889.99
30258,"old","computer","MEX","F",4,3925.66
45878,"old","computer","GBR","M",4,1831.57
16265,"new","mobile","MEX","M",4,1625.1
90854,"old","mobile","FRA","F",3,4407.04
48096,"new","computer","USA","F",4,1601.86
8245,"new","computer","MEX","M",4,1004.77
65751,"old","computer","USA","F",5,1925.32
38452,"old","mobile","TUR","M",2,2028.12
76538,"old","computer","BRA","M",3,1871.67
14981,"old","mobile","BRA","F",4,4478.73
36701,"old","mobile","TUR","M",4,2786.15
54537,"old","mobile","TUR","F",5,194.04
51894,"old","computer","USA","F",3,3027.76
88302,"new","mobile","USA","M",4,5673.16
16122,"old","computer","USA","F",3,2426.09
67028,"old","mobile","DEU","M",2,2378.75
43195,"new","computer","USA","M",4,2326.7
68345,"new","computer","FRA","F",4,2280.84
20018,"old","mobile","CAN","M",5,1250.6
36950,"old","computer","MEX","F",1,1506.3
53467,"new","mobile","USA","F",5,4100.03
29536,"new","computer","USA","F",4,3351.89
2274,"new","mobile","BRA","M",2,1621.89
68553,"new","computer","GBR","M",3,3271.37
22097,"new","computer","USA","M",4,999.79
4725,"new","mobile","MEX","M",2,3344.57
65314,"old","mobile","MEX","F",4,2203.13
12043,"old","mobile","GBR","F",4,2741.49
29300,"new","mobile","DEU","F",4,1645.84
33707,"new","computer","USA","F",4,2516.56
86808,"new","mobile","AUS","M",3,1445.4
91939,"old","mobile","BRA","M",4,2298.55
86603,"old","computer","BRA","M",2,3546.56
77023,"old","computer","USA","M",5,2302.87
85181,"old","mobile","TUR","M",4,1245.97
85850,"old","computer","USA","F",3,2992.93
20021,"old","computer","MEX","M",4,5496.88
6999,"new","mobile","DEU","F",3,1484.1
86417,"new","computer","DEU","M",2,1372.17
96977,"new","mobile","DEU","F",4,4316.81
3902,"new","mobile","BRA","M",4,1358.05
98996,"old","computer","DEU","F",4,5037.11
32506,"new","computer","ESP","F",4,889.59
23546,"new","mobile","FRA","M",4,3656.4
89740,"new","mobile","BRA","F",3,3834.5
62166,"new","computer","BRA","F",2,2468.93
36229,"new","mobile","ESP","M",3,2457.55
49403,"old","mobile","ESP","M",3,4513.07
55563,"new","mobile","DEU","F",3,891.84
15643,"new","computer","FRA","F",3,659.72
87474,"new","mobile","MEX","M",4,1534.94
2575,"new","mobile","AUS","F",2,738.75
88392,"old","mobile","TUR","F",5,1502.73
6638,"old","computer","TUR","F",4,1052.83
1701,"new","mobile","MEX","F",3,4371.08
42492,"old","mobile","ESP","M",2,1020.77
64235,"new","mobile","BRA","F",1,2556.95
90703,"new","computer","TUR","M",2,1291.4
72003,"new","computer","ESP","M",5,2580.25
93926,"new","computer","BRA","F",3,183.43
56303,"new","computer","GBR","F",4,392.32
99475,"new","mobile","BRA","F",3,1854.34
71806,"new","mobile","BRA","F",3,2923.31
7688,"old","computer","BRA","M",3,2091.6
62789,"old","computer","USA","M",3,1073.19
67562,"old","mobile","FRA","M",4,1336.61
83117,"old","mobile","BRA","M",5,1328.69
40829,"new","mobile","USA","M",4,2981.78
28277,"old","computer","TUR","M",4,2000.33
98810,"old","computer","CAN","M",2,1669.72
44601,"new","mobile","CAN","F",3,3276.07
53488,"old","computer","DEU","M",4,4266.07
47130,"new","computer","DEU","M",3,2133.07
84437,"old","computer","USA","M",5,1414.08
66162,"old","mobile","USA","F",3,954.8
20935,"old","mobile","GBR","M",3,2720.87
60233,"new","mobile","USA","F",1,3885.74
59520,"old","mobile","USA","F",4,3132.15
67365,"new","computer","DEU","M",4,283.62
66070,"old","computer","FRA","F",3,4917.21
40436,"new","computer","TUR","M",5,2061.84
53029,"old","computer","TUR","F",4,1189
63279,"new","computer","USA","M",4,1998.2
69638,"new","mobile","BRA","M",4,1245.63
13031,"new","computer","ESP","M",3,1367.49
74285,"old","computer","USA","M",5,4.23
78172,"old","mobile","DEU","F",4,3834.49
95824,"old","mobile","ESP","M",4,1599.79
11912,"new","mobile","BRA","F",4,1980.05
14852,"new","mobile","BRA","F",4,1095.12
28947,"old","computer","MEX","F",3,1078.83
23577,"new","mobile","ESP","M",3,3979.23
84159,"new","computer","MEX","M",4,1702.12
39027,"new","mobile","TUR","M",4,963.3
13414,"old","mobile","CAN","F",1,893.93
41568,"new","computer","BRA","M",3,890.91
91553,"old","mobile","FRA","M",3,3214.68
9235,"new","mobile","BRA","M",4,773.43
65649,"old","computer","BRA","M",2,671.83
36699,"old","computer","BRA","M",4,1460.74
73417,"old","mobile","BRA","M",3,1944.7
55365,"old","mobile","GBR","F",3,1392.53
99942,"old","computer","ESP","F",1,1000.3
65800,"old","mobile","USA","F",4,3714.4
15018,"new","mobile","USA","F",3,1463.75
13416,"old","computer","MEX","M",4,3913.04
24335,"new","computer","MEX","F",4,4774.62
66279,"old","mobile","USA","M",3,4599.14
14842,"old","computer","USA","M",3,1302.14
85905,"old","computer","BRA","M",4,671.28
48515,"old","mobile","TUR","M",3,2100.56
3095,"old","mobile","USA","M",5,4238.8
75195,"new","computer","FRA","M",4,683.15
59064,"new","computer","CAN","F",4,3543.07
50201,"new","computer","ESP","M",5,3071.09
95406,"old","computer","FRA","M",3,3949.95
10596,"new","mobile","FRA","M",3,2015.37
98458,"old","mobile","USA","F",5,3370.26
8640,"new","computer","USA","M",4,3434
51550,"new","computer","BRA","F",5,2323.38
27123,"new","computer","MEX","M",4,2913.33
3014,"old","computer","BRA","F",3,963.58
28306,"new","mobile","BRA","M",4,2177.5
50786,"new","mobile","MEX","F",4,3086.18
91516,"new","computer","USA","F",3,1961.65
3111,"new","computer","USA","F",5,684.52
29402,"new","mobile","GBR","M",2,101.14
61079,"new","mobile","AUS","M",3,4981.33
90841,"new","mobile","ESP","M",3,1596.69
64508,"new","mobile","FRA","F",4,1699.59
69100,"new","computer","CAN","F",3,3381.8
29677,"old","mobile","MEX","F",3,2205.13
41326,"new","computer","AUS","F",4,3440.31
44776,"new","computer","USA","M",5,2645.05
3773,"old","computer","ESP","F",5,633.31
41462,"new","mobile","GBR","M",4,1806.36
25935,"old","computer","TUR","M",4,960.11
67420,"new","mobile","USA","F",4,4527.42
89840,"new","computer","FRA","M",4,1331.29
44913,"new","computer","USA","M",4,388.12
34552,"old","computer","USA","M",4,2603.99
91181,"new","computer","CAN","M",4,2994.84
56260,"new","mobile","BRA","F",5,256.35
33711,"old","mobile","USA","F",3,212.7
35526,"old","computer","FRA","M",5,1533.71
46505,"new","computer","FRA","F",4,2383
68629,"new","computer","BRA","F",6,5990.84
88452,"old","computer","BRA","F",5,2142.45
81742,"old","mobile","DEU","F",3,659.42
98304,"new","mobile","TUR","F",6,1137.95
10513,"old","mobile","USA","M",3,3261.01
14214,"old","mobile","BRA","M",3,3615.03
38539,"new","mobile","USA","M",4,3225.39
97279,"old","mobile","USA","F",3,1715.73
5783,"new","mobile","USA","M",2,2773.16
10148,"new","mobile","USA","M",3,2186.96
71466,"old","mobile","AUS","F",2,2840.28
14708,"new","mobile","BRA","F",4,2056.62
62794,"new","mobile","USA","F",3,4796.31
98296,"old","computer","DEU","M",3,974.13
27831,"old","computer","TUR","M",3,2208.48
3886,"old","computer","USA","M",3,2555.32
97114,"old","computer","BRA","M",3,3632.15
83379,"new","computer","BRA","M",4,1306.79
3823,"new","computer","GBR","F",3,3577.14
58580,"old","computer","MEX","F",3,1476.44
12768,"old","mobile","USA","F",5,3800.75
51994,"old","computer","GBR","M",4,966.26
82976,"old","computer","BRA","F",3,5648.11
94917,"old","computer","USA","F",4,1711.73
37962,"old","mobile","USA","M",3,3132.97
95033,"old","computer","BRA","F",4,2498.5
22855,"old","computer","DEU","F",4,2480.77
34072,"old","computer","FRA","M",4,4052.34
45580,"new","computer","USA","M",3,1171.5
23316,"old","computer","BRA","M",3,1518.8
76000,"old","computer","TUR","M",5,1588.37
59841,"new","computer","ESP","F",3,1719.37
77421,"new","computer","GBR","M",3,1425.71
33882,"old","mobile","BRA","M",2,2135.3
93207,"old","mobile","BRA","M",4,6330.41
78538,"old","mobile","ESP","F",2,4383.59
49625,"old","mobile","USA","M",3,446.97
15628,"new","mobile","USA","M",5,3344.99
57566,"old","mobile","BRA","M",4,1844.75
32115,"new","computer","TUR","F",3,1855.91
96621,"new","computer","USA","M",3,2342.57
79408,"new","mobile","BRA","F",3,4070.11
66487,"new","computer","TUR","F",4,2829.74
50248,"new","mobile","TUR","M",5,87.58
33461,"new","mobile","ESP","F",4,1412.8
72892,"new","computer","MEX","M",3,1777.68
56879,"old","computer","MEX","M",3,2277.34
85196,"old","computer","MEX","M",2,3134
56816,"old","mobile","USA","M",5,1910.82
57027,"new","mobile","BRA","F",4,1156.95
56060,"old","computer","USA","F",5,72.9
79507,"new","mobile","USA","F",4,4975.34
11524,"old","computer","DEU","M",3,4656.9
19467,"old","computer","DEU","F",5,3666.66
22956,"new","computer","FRA","F",3,540.99
99789,"new","mobile","BRA","M",2,1347.24
26691,"old","computer","GBR","F",3,2583.34
81486,"new","mobile","TUR","M",3,4203.99
22874,"old","computer","ESP","F",4,2770.47
21601,"new","mobile","USA","F",4,1065.94
